,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
13,0.00225832,0.0014267,0.00148774,0.00144196,0.0193025,0.00179292,0.088532,0.00386812,0.123124,0.010582,0.110657,0.0134125,0.109078,0.0080567,0.105713,0.00574496,0.108613,0.00814825,0.120072,0.00420383,0.0720906,0.00183106,0.00170136,0.00108338,0.000717167,0.000617985,0.000518803,0.000427248,0.000373842,0.000366213
14,0.00212099,0.00143433,0.00157929,0.00145722,0.0264055,0.00272371,0.109192,0.0128556,0.147195,0.0287248,0.145623,0.0330355,0.141953,0.0233613,0.144959,0.0197526,0.145028,0.0248185,0.146966,0.0160295,0.121422,0.00312807,0.00744632,0.00105286,0.000694279,0.000617985,0.000518803,0.000442507,0.000381472,0.000381472
15,0.00575259,0.00143433,0.00151063,0.00146485,0.0141907,0.00878149,0.0959783,0.0406344,0.14615,0.0564806,0.149095,0.0597308,0.145814,0.0499346,0.148088,0.0490725,0.148293,0.053261,0.150338,0.0450518,0.138413,0.0121995,0.0326617,0.000999458,0.000755314,0.000595096,0.000534061,0.000434877,0.000419619,0.000381472
16,0.00588229,0.00143433,0.0015564,0.00149537,0.0133362,0.0248338,0.0949788,0.0845647,0.147599,0.10067,0.151994,0.101128,0.149201,0.0873265,0.151246,0.0861897,0.151475,0.0922933,0.152505,0.0771184,0.144403,0.0339892,0.0387194,0.000961307,0.000946049,0.000587467,0.000526432,0.000442507,0.000419619,0.000389101
17,0.00379182,0.00145722,0.00160218,0.00161744,0.0115052,0.035126,0.097611,0.114502,0.147538,0.139802,0.149308,0.138612,0.150476,0.130906,0.152207,0.132478,0.152101,0.136369,0.151925,0.127816,0.143846,0.0547869,0.0261155,0.00103761,0.00080109,0.000587467,0.000526432,0.000450136,0.000419619,0.00039673
18,0.00349428,0.00147248,0.00156403,0.00170136,0.00382997,0.0373232,0.0653996,0.126069,0.131761,0.150567,0.139138,0.148965,0.147996,0.146295,0.152177,0.148301,0.150231,0.149484,0.139588,0.14663,0.135873,0.082375,0.0159913,0.00311281,0.000740055,0.000579838,0.000526432,0.000465395,0.000419619,0.000411989
19,0.00628665,0.001503,0.00152589,0.00183869,0.00217439,0.0397189,0.0297166,0.129113,0.0997701,0.152947,0.121361,0.15091,0.141252,0.151368,0.152406,0.152741,0.149644,0.152955,0.117402,0.15204,0.126618,0.0920033,0.0131989,0.00627139,0.000869755,0.000564579,0.000534061,0.000465395,0.000442507,0.000419619
20,0.00586703,0.00152589,0.00149537,0.00183106,0.00205995,0.0377963,0.0140305,0.128289,0.0470889,0.150254,0.0893178,0.149972,0.134446,0.152574,0.152581,0.152864,0.149148,0.152757,0.0598071,0.152474,0.0822606,0.0903478,0.00309755,0.00590518,0.000816349,0.00055695,0.000534061,0.000465395,0.000450136,0.000419619
21,0.00363924,0.00151826,0.00147248,0.00166322,0.00392917,0.0254365,0.0123978,0.117516,0.0240251,0.139443,0.0927281,0.143113,0.138955,0.15278,0.152276,0.15249,0.146585,0.145249,0.0310518,0.146791,0.0179902,0.087441,0.00122071,0.00434878,0.000762943,0.00055695,0.000534061,0.000473024,0.000442507,0.000427248
22,0.00288393,0.00148774,0.00145722,0.00157929,0.0100022,0.00921637,0.0368121,0.0700917,0.0538256,0.115616,0.0997548,0.130296,0.142732,0.152276,0.152078,0.152253,0.145448,0.127801,0.0530779,0.13131,0.0296022,0.0635304,0.00118256,0.0032654,0.000755314,0.000564579,0.000534061,0.000480654,0.000442507,0.000427248
