,X,Y,Z(intensidade)
216,16,-4,1.59162e-12
217,17,-4,0.0
218,18,-4,6.82124e-13
219,19,-4,-9.09502e-13
220,20,-4,0.0
221,21,-4,1.36425e-12
222,22,-4,1.36425e-12
223,23,-4,3.63801e-12
224,24,-4,3.41062e-12
225,25,-4,3.63801e-12
226,26,-4,4.5475e-12
227,27,-4,3.63801e-12
228,28,-4,4.5475e-12
229,29,-4,5.457e-12
230,30,-4,5.457e-12
231,31,-4,5.91174e-12
232,32,-4,6.59386e-12
233,33,-4,7.27601e-12
234,34,-4,7.95813e-12
235,35,-4,7.27601e-12
236,36,-4,5.457e-12
237,37,-4,4.77487e-12
238,38,-4,3.63801e-12
239,39,-4,2.7285e-12
240,40,-4,1.819e-12
241,41,-4,-2.27375e-13
242,42,-4,-1.819e-12
243,43,-4,-3.18325e-12
244,44,-4,-4.5475e-12
245,45,-4,-2.50112e-12
246,46,-4,-1.36425e-12
247,47,-4,-1.36425e-12
248,48,-4,-6.82124e-13
249,49,-4,2.27375e-13
250,49,-5,2.27375e-13
251,48,-5,2.27375e-13
252,47,-5,0.0
253,46,-5,4.54751e-13
254,45,-5,2.27375e-13
255,44,-5,-4.54751e-13
256,43,-5,-1.13688e-12
257,42,-5,-2.50112e-12
258,41,-5,-3.18325e-12
259,40,-5,-2.27375e-12
260,39,-5,-4.54751e-13
261,38,-5,2.27375e-13
262,37,-5,9.09502e-13
263,36,-5,2.95587e-12
264,35,-5,4.09275e-12
265,34,-5,4.32013e-12
266,33,-5,4.77487e-12
267,32,-5,6.13912e-12
268,31,-5,7.04861e-12
269,30,-5,6.59386e-12
270,29,-5,5.457e-12
271,28,-5,5.457e-12
272,27,-5,4.77487e-12
273,26,-5,3.63801e-12
274,25,-5,3.63801e-12
275,24,-5,3.18325e-12
276,23,-5,4.32013e-12
277,22,-5,3.18325e-12
278,21,-5,2.27375e-12
279,20,-5,2.04638e-12
280,19,-5,6.82124e-13
281,18,-5,4.54751e-13
282,17,-5,-4.54751e-13
283,16,-5,-1.13688e-12
284,15,-5,4.54751e-13
285,14,-5,-6.82124e-13
286,13,-5,1.819e-12
287,12,-5,7.04861e-12
288,11,-5,3.25147e-11
289,10,-5,1.19145e-10
290,9,-5,2.93314e-10
291,8,-5,6.10729e-10
292,7,-5,9.83171e-10
293,6,-5,1.40427e-09
294,5,-5,1.59844e-09
295,4,-5,1.69872e-09
296,3,-5,1.79921e-09
297,2,-5,1.82286e-09
298,1,-5,1.83218e-09
299,0,-5,1.82582e-09
300,0,-6,1.8174e-09
301,1,-6,1.82491e-09
302,2,-6,1.82855e-09
303,3,-6,1.82468e-09
304,4,-6,1.819e-09
305,5,-6,1.82673e-09
306,6,-6,1.81945e-09
307,7,-6,1.80558e-09
308,8,-6,1.76488e-09
309,9,-6,1.66279e-09
310,10,-6,1.40472e-09
311,11,-6,9.10635e-10
312,12,-6,4.04954e-10
313,13,-6,1.63937e-10
314,14,-6,7.73075e-11
315,15,-6,2.16006e-11
316,16,-6,6.13912e-12
317,17,-6,1.59162e-12
318,18,-6,2.27375e-12
319,19,-6,-4.54751e-13
320,20,-6,-1.819e-12
321,21,-6,-2.04638e-12
322,22,-6,-4.54751e-13
323,23,-6,4.54751e-13
324,24,-6,6.82124e-13
325,25,-6,1.13688e-12
326,26,-6,6.82124e-13
327,27,-6,1.13688e-12
328,28,-6,1.819e-12
329,29,-6,1.36425e-12
330,30,-6,1.36425e-12
331,31,-6,1.819e-12
332,32,-6,2.7285e-12
333,33,-6,2.04638e-12
334,34,-6,2.50112e-12
335,35,-6,2.95587e-12
336,36,-6,2.7285e-12
337,37,-6,2.95587e-12
338,38,-6,1.59162e-12
339,39,-6,9.09502e-13
340,40,-6,9.09502e-13
341,41,-6,0.0
342,42,-6,-6.82124e-13
343,43,-6,-1.59162e-12
344,44,-6,-2.95587e-12
345,45,-6,-1.819e-12
346,46,-6,-1.59162e-12
347,47,-6,-1.59162e-12
348,48,-6,-4.54751e-13
349,49,-6,1.13688e-12
350,49,-7,1.36425e-12
351,48,-7,1.59162e-12
352,47,-7,1.13688e-12
353,46,-7,1.59162e-12
354,45,-7,-1.36425e-12
355,44,-7,-1.36425e-12
356,43,-7,-2.04638e-12
357,42,-7,-9.09502e-13
358,41,-7,-2.50112e-12
359,40,-7,-1.13688e-12
360,39,-7,-1.59162e-12
361,38,-7,-1.59162e-12
362,37,-7,-6.82124e-13
363,36,-7,0.0
364,35,-7,0.0
365,34,-7,4.54751e-13
366,33,-7,9.09502e-13
367,32,-7,6.82124e-13
368,31,-7,6.82124e-13
369,30,-7,4.54751e-13
370,29,-7,0.0
371,28,-7,0.0
372,27,-7,9.09502e-13
373,26,-7,2.27375e-13
374,25,-7,-9.09502e-13
375,24,-7,2.27375e-13
376,23,-7,-4.54751e-13
377,22,-7,-2.27375e-13
378,21,-7,0.0
379,20,-7,-6.82124e-13
380,19,-7,-1.59162e-12
381,18,-7,-1.36425e-12
382,17,-7,-2.04638e-12
383,16,-7,-9.09502e-13
384,15,-7,2.95587e-12
385,14,-7,4.32013e-12
386,13,-7,5.457e-12
387,12,-7,1.36425e-11
388,11,-7,4.79761e-11
389,10,-7,1.23465e-10
390,9,-7,2.93314e-10
391,8,-7,7.35785e-10
392,7,-7,1.38767e-09
393,6,-7,1.71395e-09
394,5,-7,1.78671e-09
395,4,-7,1.81104e-09
396,3,-7,1.8265e-09
397,2,-7,1.82195e-09
398,1,-7,1.8265e-09
399,0,-7,1.83014e-09
400,0,-8,1.82514e-09
401,1,-8,1.82855e-09
402,2,-8,1.82536e-09
403,3,-8,1.82809e-09
404,4,-8,1.82741e-09
405,5,-8,1.82536e-09
406,6,-8,1.82013e-09
407,7,-8,1.80308e-09
408,8,-8,1.77125e-09
409,9,-8,1.68962e-09
410,10,-8,1.37926e-09
411,11,-8,7.91264e-10
412,12,-8,2.95815e-10
413,13,-8,1.29604e-10
414,14,-8,6.04818e-11
415,15,-8,1.79626e-11
416,16,-8,7.27601e-12
417,17,-8,5.457e-12
418,18,-8,4.77487e-12
419,19,-8,-6.82124e-13
420,20,-8,-1.36425e-12
421,21,-8,-1.36425e-12
422,22,-8,-1.36425e-12
423,23,-8,-2.04638e-12
424,24,-8,-1.36425e-12
425,25,-8,-6.82124e-13
426,26,-8,-1.36425e-12
427,27,-8,-1.13688e-12
428,28,-8,-1.36425e-12
429,29,-8,-6.82124e-13
430,30,-8,-1.36425e-12
431,31,-8,-6.82124e-13
432,32,-8,-1.13688e-12
433,33,-8,-9.09502e-13
434,34,-8,-4.54751e-13
435,35,-8,-2.27375e-13
436,36,-8,-1.13688e-12
437,37,-8,0.0
438,38,-8,-6.82124e-13
439,39,-8,-6.82124e-13
440,40,-8,-2.27375e-13
441,41,-8,-1.36425e-12
442,42,-8,-1.36425e-12
443,43,-8,-2.50112e-12
444,44,-8,-2.04638e-12
445,45,-8,-2.04638e-12
446,46,-8,-1.819e-12
447,47,-8,-1.13688e-12
448,48,-8,2.27375e-13
449,49,-8,1.819e-12
450,49,-9,3.41062e-12
451,48,-9,2.95587e-12
452,47,-9,3.63801e-12
453,46,-9,2.95587e-12
454,45,-9,0.0
455,44,-9,-2.7285e-12
456,43,-9,-2.50112e-12
457,42,-9,-3.18325e-12
458,41,-9,-3.41062e-12
459,40,-9,-2.95587e-12
460,39,-9,-3.41062e-12
461,38,-9,-3.41062e-12
462,37,-9,-2.50112e-12
463,36,-9,-2.7285e-12
464,35,-9,-2.95587e-12
465,34,-9,-2.50112e-12
466,33,-9,-2.50112e-12
467,32,-9,-4.32013e-12
468,31,-9,-3.41062e-12
469,30,-9,-3.18325e-12
470,29,-9,-3.86538e-12
471,28,-9,-3.18325e-12
472,27,-9,-2.7285e-12
473,26,-9,-2.50112e-12
474,25,-9,-3.41062e-12
475,24,-9,-3.86538e-12
476,23,-9,-2.50112e-12
477,22,-9,-2.04638e-12
478,21,-9,-2.27375e-12
479,20,-9,-1.36425e-12
