,X,Y,Z(intensidade)
329,20,-9,-2.45565e-11
330,19,-9,-2.47838e-11
331,18,-9,-2.52386e-11
332,17,-9,-2.56933e-11
333,16,-9,-2.66028e-11
334,15,-9,-2.63755e-11
335,14,-9,-2.75123e-11
336,13,-9,-2.70576e-11
337,12,-9,-2.70576e-11
338,11,-9,-3.13778e-11
339,10,-9,-2.88766e-11
340,9,-9,-2.91041e-11
341,8,-9,-2.97862e-11
342,7,-9,-3.06957e-11
343,6,-9,-3.00135e-11
344,5,-9,-2.84218e-11
345,4,-9,-2.63755e-11
346,3,-9,-2.77397e-11
347,2,-9,-2.81944e-11
348,1,-9,-2.70576e-11
349,0,-9,-2.70576e-11
350,0,-10,-2.93314e-11
351,1,-10,-2.93314e-11
352,2,-10,-3.00135e-11
353,3,-10,-3.04683e-11
354,4,-10,-2.93314e-11
355,5,-10,-3.13778e-11
356,6,-10,-3.25147e-11
357,7,-10,-3.18325e-11
358,8,-10,-3.2742e-11
359,9,-10,-3.47884e-11
360,10,-10,-3.68348e-11
361,11,-10,-3.638e-11
362,12,-10,-3.59253e-11
363,13,-10,-3.43336e-11
364,14,-10,-3.68348e-11
365,15,-10,-3.43336e-11
366,16,-10,-3.43336e-11
367,17,-10,-3.54705e-11
368,18,-10,-3.36515e-11
369,19,-10,-3.36515e-11
370,20,-10,-3.34242e-11
371,21,-10,-3.25147e-11
372,22,-10,-3.13778e-11
373,23,-10,-3.00135e-11
374,24,-10,-3.00135e-11
375,25,-10,-2.91041e-11
376,26,-10,-2.52386e-11
377,27,-10,-1.70531e-11
378,28,-10,-1.6371e-11
379,29,-10,-1.36425e-11
380,30,-10,-7.73076e-12
381,31,-10,3.63801e-12
382,32,-10,3.2742e-11
383,33,-10,8.02634e-11
384,34,-10,2.52614e-10
385,34,-11,2.85356e-10
386,33,-11,2.76943e-10
387,32,-11,2.76033e-10
388,31,-11,2.21008e-10
389,30,-11,8.48108e-11
390,29,-11,3.22873e-11
391,28,-11,5.22962e-12
392,27,-11,-1.00045e-11
393,26,-11,-1.61436e-11
394,25,-11,-1.97816e-11
395,24,-11,-2.04637e-11
396,23,-11,-2.7285e-11
397,22,-11,-3.16052e-11
398,21,-11,-3.31968e-11
399,20,-11,-3.31968e-11
400,19,-11,-3.43336e-11
401,18,-11,-3.54705e-11
402,17,-11,-3.68348e-11
403,16,-11,-3.75169e-11
404,15,-11,-3.72895e-11
405,14,-11,-3.77443e-11
406,13,-11,-3.91085e-11
407,12,-11,-3.79716e-11
408,11,-11,-3.84264e-11
409,10,-11,-4.0018e-11
410,9,-11,-3.97906e-11
411,8,-11,-3.93359e-11
412,7,-11,-4.0018e-11
413,6,-11,-3.93359e-11
414,5,-11,-3.97906e-11
415,4,-11,-3.75169e-11
416,3,-11,-3.61526e-11
417,2,-11,-3.50158e-11
418,1,-11,-3.56979e-11
419,0,-11,-3.31968e-11
420,0,-12,-3.59253e-11
421,1,-12,-3.70621e-11
422,2,-12,-3.8199e-11
423,3,-12,-3.70621e-11
424,4,-12,-3.8199e-11
425,5,-12,-3.70621e-11
426,6,-12,-3.70621e-11
427,7,-12,-3.88811e-11
428,8,-12,-4.02454e-11
429,9,-12,-4.16096e-11
430,10,-12,-4.20644e-11
431,11,-12,-4.34286e-11
432,12,-12,-4.29738e-11
433,13,-12,-4.20644e-11
434,14,-12,-4.07001e-11
435,15,-12,-4.13822e-11
436,16,-12,-4.20644e-11
437,17,-12,-4.0018e-11
438,18,-12,-4.07001e-11
439,19,-12,-4.0018e-11
440,20,-12,-4.0018e-11
441,21,-12,-3.88811e-11
442,22,-12,-3.61526e-11
443,23,-12,-3.56979e-11
444,24,-12,-3.50158e-11
445,25,-12,-3.00135e-11
446,26,-12,-2.27375e-11
447,27,-12,-2.25101e-11
448,28,-12,-1.88721e-11
449,29,-12,-1.25056e-11
450,30,-12,4.54751e-13
451,31,-12,2.91041e-11
452,32,-12,8.04907e-11
453,33,-12,2.67393e-10
454,34,-12,8.27189e-10
455,34,-13,1.00045e-09
456,33,-13,1.01091e-09
457,32,-13,1.00795e-09
458,31,-13,8.73573e-10
459,30,-13,2.9536e-10
460,29,-13,1.08003e-10
461,28,-13,3.56979e-11
462,27,-13,4.09275e-12
463,26,-13,-1.25056e-11
464,25,-13,-1.97816e-11
465,24,-13,-2.45565e-11
466,23,-13,-2.52386e-11
467,22,-13,-3.22873e-11
468,21,-13,-3.638e-11
469,20,-13,-3.88811e-11
470,19,-13,-3.86537e-11
471,18,-13,-4.02454e-11
472,17,-13,-4.20644e-11
473,16,-13,-4.29738e-11
474,15,-13,-4.34286e-11
475,14,-13,-4.3656e-11
476,13,-13,-4.29738e-11
477,12,-13,-4.50202e-11
478,11,-13,-4.50202e-11
479,10,-13,-4.38833e-11
480,9,-13,-4.32012e-11
481,8,-13,-4.50202e-11
482,7,-13,-4.63845e-11
483,6,-13,-4.45655e-11
484,5,-13,-4.32012e-11
485,4,-13,-4.20644e-11
486,3,-13,-4.07001e-11
487,2,-13,-3.75169e-11
488,1,-13,-3.43336e-11
489,0,-13,-4.13822e-11
490,0,-14,-4.16096e-11
491,1,-14,-3.25147e-11
492,2,-14,-3.18325e-11
493,3,-14,-3.13778e-11
494,4,-14,-2.02364e-11
495,5,-14,-3.18325e-11
496,6,-14,-3.68348e-11
497,7,-14,-3.8199e-11
498,8,-14,-4.20644e-11
499,9,-14,-4.5475e-11
500,10,-14,-4.57023e-11
501,11,-14,-4.50202e-11
502,12,-14,-4.25191e-11
503,13,-14,-4.52476e-11
504,14,-14,-4.59297e-11
505,15,-14,-4.52476e-11
506,16,-14,-4.43381e-11
507,17,-14,-4.57023e-11
508,18,-14,-4.43381e-11
509,19,-14,-4.27465e-11
510,20,-14,-4.25191e-11
511,21,-14,-4.13822e-11
512,22,-14,-3.88811e-11
513,23,-14,-3.70621e-11
514,24,-14,-3.43336e-11
515,25,-14,-2.66028e-11
516,26,-14,-2.38743e-11
517,27,-14,-2.06911e-11
518,28,-14,-1.36425e-11
519,29,-14,1.819e-12
520,30,-14,3.638e-11
521,31,-14,9.93627e-11
522,32,-14,3.32877e-10
523,33,-14,9.36787e-10
524,34,-14,1.47362e-09
525,34,-15,1.52637e-09
526,33,-15,1.51886e-09
527,32,-15,1.51955e-09
528,31,-15,1.45656e-09
529,30,-15,9.47018e-10
530,29,-15,3.19234e-10
531,28,-15,1.16188e-10
532,27,-15,3.97906e-11
533,26,-15,7.27601e-12
534,25,-15,-1.25056e-11
535,24,-15,-2.0009e-11
536,23,-15,-2.25101e-11
537,22,-15,-2.61481e-11
538,21,-15,-3.34242e-11
539,20,-15,-3.72895e-11
540,19,-15,-3.8199e-11
541,18,-15,-4.07001e-11
542,17,-15,-4.13822e-11
543,16,-15,-4.25191e-11
544,15,-15,-4.41107e-11
545,14,-15,-4.47928e-11
546,13,-15,-4.41107e-11
547,12,-15,-4.41107e-11
548,11,-15,-4.52476e-11
549,10,-15,-4.66118e-11
550,9,-15,-4.57023e-11
551,8,-15,-4.32012e-11
552,7,-15,-4.47928e-11
553,6,-15,-4.66118e-11
554,5,-15,-4.47928e-11
555,4,-15,-4.07001e-11
556,3,-15,-4.0018e-11
557,2,-15,-3.41063e-11
558,1,-15,-2.45565e-11
559,0,-15,1.36425e-12
560,0,-16,4.86582e-11
561,1,-16,2.95588e-11
562,2,-16,3.25147e-11
563,3,-16,1.90995e-11
564,4,-16,-2.50112e-12
565,5,-16,-2.50112e-11
566,6,-16,-3.93359e-11
567,7,-16,-4.07001e-11
568,8,-16,-4.45655e-11
569,9,-16,-4.57023e-11
570,10,-16,-4.50202e-11
571,11,-16,-4.3656e-11
572,12,-16,-4.41107e-11
573,13,-16,-4.68392e-11
574,14,-16,-4.59297e-11
575,15,-16,-4.52476e-11
576,16,-16,-4.50202e-11
577,17,-16,-4.50202e-11
578,18,-16,-4.43381e-11
579,19,-16,-4.38833e-11
580,20,-16,-4.25191e-11
581,21,-16,-4.07001e-11
582,22,-16,-3.97906e-11
583,23,-16,-3.68348e-11
584,24,-16,-3.13778e-11
585,25,-16,-2.45565e-11
586,26,-16,-2.16006e-11
587,27,-16,-1.75079e-11
588,28,-16,-7.04861e-12
589,29,-16,1.79626e-11
590,30,-16,6.18461e-11
591,31,-16,1.6371e-10
592,32,-16,5.94131e-10
593,33,-16,1.25875e-09
594,34,-16,1.60913e-09
595,34,-17,1.63596e-09
596,33,-17,1.61095e-09
597,32,-17,1.61845e-09
598,31,-17,1.58526e-09
599,30,-17,1.24715e-09
600,29,-17,5.66391e-10
601,28,-17,1.97816e-10
602,27,-17,6.48019e-11
603,26,-17,2.11459e-11
604,25,-17,-3.86538e-12
605,24,-17,-1.61436e-11
606,23,-17,-2.0009e-11
607,22,-17,-2.45565e-11
608,21,-17,-3.18325e-11
609,20,-17,-3.70621e-11
610,19,-17,-3.91085e-11
611,18,-17,-4.07001e-11
612,17,-17,-4.13822e-11
613,16,-17,-4.32012e-11
614,15,-17,-4.50202e-11
615,14,-17,-4.50202e-11
616,13,-17,-4.57023e-11
617,12,-17,-4.47928e-11
618,11,-17,-4.52476e-11
619,10,-17,-4.57023e-11
620,9,-17,-4.52476e-11
621,8,-17,-4.41107e-11
622,7,-17,-4.45655e-11
623,6,-17,-4.45655e-11
624,5,-17,-4.50202e-11
625,4,-17,-4.16096e-11
626,3,-17,-3.88811e-11
627,2,-17,-2.95588e-11
628,1,-17,2.0009e-11
629,0,-17,6.93494e-11
630,0,-18,7.98086e-11
631,1,-18,6.88947e-11
632,2,-18,6.93494e-11
633,3,-18,7.20779e-11
634,4,-18,2.97862e-11
635,5,-18,-2.43291e-11
636,6,-18,-3.638e-11
637,7,-18,-4.13822e-11
638,8,-18,-4.43381e-11
639,9,-18,-4.41107e-11
640,10,-18,-4.43381e-11
641,11,-18,-4.45655e-11
642,12,-18,-4.38833e-11
643,13,-18,-4.43381e-11
644,14,-18,-4.34286e-11
645,15,-18,-4.43381e-11
646,16,-18,-4.43381e-11
647,17,-18,-4.43381e-11
648,18,-18,-4.41107e-11
649,19,-18,-4.1837e-11
650,20,-18,-4.20644e-11
651,21,-18,-3.97906e-11
652,22,-18,-3.56979e-11
653,23,-18,-3.31968e-11
654,24,-18,-2.7285e-11
655,25,-18,-1.88721e-11
656,26,-18,-1.47794e-11
657,27,-18,-7.50339e-12
658,28,-18,1.6371e-11
659,29,-18,6.43472e-11
660,30,-18,1.59617e-10
661,31,-18,5.39561e-10
662,32,-18,1.20077e-09
663,33,-18,1.58821e-09
664,34,-18,1.731e-09
665,34,-19,1.72736e-09
666,33,-19,1.72509e-09
667,32,-19,1.72123e-09
668,31,-19,1.71509e-09
669,30,-19,1.5939e-09
670,29,-19,1.16712e-09
671,28,-19,4.70212e-10
672,27,-19,1.80308e-10
673,26,-19,5.86629e-11
674,25,-19,1.72805e-11
675,24,-19,-5.68437e-12
676,23,-19,-1.38698e-11
677,22,-19,-1.79626e-11
678,21,-19,-2.59207e-11
679,20,-19,-3.25147e-11
680,19,-19,-3.56979e-11
681,18,-19,-3.8199e-11
682,17,-19,-4.07001e-11
683,16,-19,-4.13822e-11
684,15,-19,-4.20644e-11
685,14,-19,-4.32012e-11
686,13,-19,-4.38833e-11
687,12,-19,-4.25191e-11
688,11,-19,-4.34286e-11
689,10,-19,-4.27465e-11
690,9,-19,-4.34286e-11
691,8,-19,-4.29738e-11
692,7,-19,-4.29738e-11
693,6,-19,-4.45655e-11
694,5,-19,-4.45655e-11
695,4,-19,-4.32012e-11
696,3,-19,-4.13822e-11
697,2,-19,-3.4561e-11
698,1,-19,-2.52386e-11
699,0,-19,2.66028e-11
700,0,-20,3.61526e-11
701,1,-20,3.04683e-11
702,2,-20,3.16052e-11
703,3,-20,2.86492e-11
704,4,-20,-1.15961e-11
705,5,-20,-3.00135e-11
706,6,-20,-4.1837e-11
707,7,-20,-4.13822e-11
708,8,-20,-4.13822e-11
709,9,-20,-4.13822e-11
710,10,-20,-4.22917e-11
711,11,-20,-4.04727e-11
712,12,-20,-4.13822e-11
713,13,-20,-4.16096e-11
714,14,-20,-4.13822e-11
715,15,-20,-4.13822e-11
716,16,-20,-4.22917e-11
717,17,-20,-4.25191e-11
718,18,-20,-4.16096e-11
719,19,-20,-4.0018e-11
720,20,-20,-3.72895e-11
721,21,-20,-3.52431e-11
722,22,-20,-3.2742e-11
723,23,-20,-2.68302e-11
724,24,-20,-1.88721e-11
725,25,-20,-1.31877e-11
726,26,-20,-5.457e-12
727,27,-20,1.6371e-11
728,28,-20,6.32103e-11
729,29,-20,1.60299e-10
730,30,-20,5.36378e-10
731,31,-20,1.19577e-09
732,32,-20,1.59117e-09
733,33,-20,1.73328e-09
734,34,-20,1.80672e-09
735,34,-21,1.82536e-09
736,33,-21,1.82127e-09
737,32,-21,1.81672e-09
738,31,-21,1.79148e-09
739,30,-21,1.74578e-09
740,29,-21,1.6321e-09
741,28,-21,1.24465e-09
742,27,-21,5.67983e-10
743,26,-21,2.25783e-10
744,25,-21,7.29874e-11
745,24,-21,2.27375e-11
746,23,-21,-2.27375e-12
747,22,-21,-1.13687e-11
748,21,-21,-1.6371e-11
749,20,-21,-2.50112e-11
750,19,-21,-2.95588e-11
751,18,-21,-3.50158e-11
752,17,-21,-3.61526e-11
753,16,-21,-3.86537e-11
754,15,-21,-3.84264e-11
755,14,-21,-4.07001e-11
756,13,-21,-3.88811e-11
757,12,-21,-3.88811e-11
758,11,-21,-3.75169e-11
759,10,-21,-3.52431e-11
760,9,-21,-3.61526e-11
761,8,-21,-3.638e-11
762,7,-21,-3.38789e-11
763,6,-21,-3.54705e-11
764,5,-21,-3.638e-11
765,4,-21,-3.56979e-11
766,3,-21,-3.43336e-11
767,2,-21,-3.47884e-11
768,1,-21,-2.11459e-11
769,0,-21,1.34151e-11
770,0,-22,1.43246e-11
771,1,-22,1.18235e-11
772,2,-22,1.11414e-11
773,3,-22,1.11414e-11
774,4,-22,-1.36425e-11
775,5,-22,-3.02409e-11
776,6,-22,-3.06957e-11
777,7,-22,-3.0923e-11
778,8,-22,-3.13778e-11
779,9,-22,-3.13778e-11
780,10,-22,-3.04683e-11
781,11,-22,-3.13778e-11
782,12,-22,-3.0923e-11
783,13,-22,-3.13778e-11
784,14,-22,-3.34242e-11
785,15,-22,-3.52431e-11
786,16,-22,-3.638e-11
787,17,-22,-3.88811e-11
788,18,-22,-3.68348e-11
789,19,-22,-3.47884e-11
790,20,-22,-3.31968e-11
791,21,-22,-3.06957e-11
792,22,-22,-2.63755e-11
793,23,-22,-1.70531e-11
794,24,-22,-1.06866e-11
795,25,-22,-2.50112e-12
796,26,-22,2.47838e-11
797,27,-22,8.59477e-11
798,28,-22,2.15096e-10
799,29,-22,6.5825e-10
800,30,-22,1.31059e-09
801,31,-22,1.63141e-09
802,32,-22,1.75101e-09
803,33,-22,1.82332e-09
804,34,-22,1.85424e-09
805,34,-23,1.8556e-09
806,33,-23,1.85674e-09
807,32,-23,1.8581e-09
808,31,-23,1.85856e-09
809,30,-23,1.81922e-09
810,29,-23,1.7667e-09
811,28,-23,1.66438e-09
812,27,-23,1.3456e-09
813,26,-23,6.52793e-10
814,25,-23,2.71941e-10
815,24,-23,8.77667e-11
816,23,-23,2.91041e-11
817,22,-23,9.09502e-13
818,21,-23,-9.54975e-12
819,20,-23,-1.75079e-11
820,19,-23,-2.5466e-11
821,18,-23,-2.91041e-11
822,17,-23,-3.34242e-11
823,16,-23,-3.4561e-11
824,15,-23,-3.50158e-11
825,14,-23,-3.638e-11
826,13,-23,-3.52431e-11
827,12,-23,-3.04683e-11
828,11,-23,-2.93314e-11
829,10,-23,-2.70576e-11
830,9,-23,-2.47838e-11
831,8,-23,-2.50112e-11
832,7,-23,-2.66028e-11
833,6,-23,-2.63755e-11
834,5,-23,-2.86492e-11
835,4,-23,-2.5466e-11
836,3,-23,-2.45565e-11
837,2,-23,-2.3647e-11
838,1,-23,-2.13732e-11
839,0,-23,-1.31877e-11
840,0,-24,-1.54615e-11
841,1,-24,-1.47794e-11
842,2,-24,-1.47794e-11
843,3,-24,-1.6371e-11
844,4,-24,-1.93269e-11
845,5,-24,-2.25101e-11
846,6,-24,-2.16006e-11
847,7,-24,-2.09185e-11
848,8,-24,-2.56933e-11
849,9,-24,-2.86492e-11
850,10,-24,-2.5466e-11
851,11,-24,-2.16006e-11
852,12,-24,-2.22827e-11
853,13,-24,-2.3647e-11
854,14,-24,-2.45565e-11
855,15,-24,-2.63755e-11
856,16,-24,-3.06957e-11
857,17,-24,-3.31968e-11
858,18,-24,-3.38789e-11
859,19,-24,-3.25147e-11
860,20,-24,-3.00135e-11
861,21,-24,-2.81944e-11
862,22,-24,-2.31922e-11
863,23,-24,-1.4552e-11
864,24,-24,-4.77487e-12
865,25,-24,9.32238e-12
866,26,-24,5.38878e-11
867,27,-24,1.47566e-10
868,28,-24,4.18142e-10
869,29,-24,1.03228e-09
870,30,-24,1.54137e-09
871,31,-24,1.70304e-09
872,32,-24,1.79057e-09
873,33,-24,1.84469e-09
874,34,-24,1.85265e-09
875,34,-25,1.85674e-09
876,33,-25,1.85606e-09
877,32,-25,1.85538e-09
878,31,-25,1.85424e-09
879,30,-25,1.85242e-09
880,29,-25,1.79808e-09
881,28,-25,1.71486e-09
882,27,-25,1.56138e-09
883,26,-25,1.0798e-09
884,25,-25,4.49065e-10
885,24,-25,1.69394e-10
886,23,-25,5.95723e-11
887,22,-25,1.61436e-11
888,21,-25,-5.00225e-12
889,20,-25,-1.43246e-11
