,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,-1.13687e-11,-1.20509e-11,-1.77353e-11,-2.77397e-11,-3.13778e-11,-3.16052e-11,-3.20599e-11,-3.18325e-11,-3.00135e-11,-3.0923e-11,-2.66028e-11,-3.02409e-11,-2.45565e-11,-2.88766e-11,-2.1828e-11,-2.66028e-11,-1.75079e-11,-2.31922e-11,-1.25056e-11,-2.06911e-11,-8.41288e-12,-1.70531e-11,-7.04861e-12,-1.59163e-11,-7.04861e-12,-1.38698e-11,-4.77487e-12,-7.50339e-12,-6.82124e-13,1.00045e-11,-6.32103e-11,-1.41882e-10,-1.73032e-10,-1.69849e-10,-1.96224e-10,-2.31695e-10,-1.89858e-10,-5.77531e-11,-3.31968e-11,-1.6371e-11
11,-1.31877e-11,-1.36425e-11,-2.09185e-11,-2.79671e-11,-3.31968e-11,-3.18325e-11,-3.16052e-11,-3.18325e-11,-3.06957e-11,-3.04683e-11,-2.75123e-11,-2.81944e-11,-2.47838e-11,-2.77397e-11,-1.819e-11,-2.5466e-11,-1.54615e-11,-2.22827e-11,-1.13687e-11,-1.79626e-11,-7.04861e-12,-1.50068e-11,-7.50339e-12,-1.36425e-11,-9.54975e-12,-1.06866e-11,-9.095e-12,-3.86538e-12,-7.04861e-12,1.11414e-11,-2.45565e-11,-1.83037e-10,-8.82214e-11,-9.68616e-11,-1.00045e-11,-1.17553e-10,-3.68348e-11,-3.79716e-11,-2.31922e-11,-2.38743e-11
12,-1.31877e-11,-1.38698e-11,-2.06911e-11,-2.79671e-11,-3.38789e-11,-3.11504e-11,-3.18325e-11,-3.13778e-11,-2.95588e-11,-2.91041e-11,-2.81944e-11,-2.81944e-11,-2.68302e-11,-2.5466e-11,-1.97816e-11,-2.34196e-11,-1.70531e-11,-1.93269e-11,-1.50068e-11,-1.50068e-11,-1.20509e-11,-1.06866e-11,-1.20509e-11,-9.77712e-12,-1.4552e-11,-7.27601e-12,-1.38698e-11,-4.09275e-12,-1.06866e-11,8.18551e-12,-6.82124e-12,-1.98725e-10,-2.06911e-11,-1.93269e-10,-8.64026e-12,-1.20054e-10,-2.50112e-12,-3.18325e-12,9.09502e-13,-2.29649e-11
13,-1.47794e-11,-1.38698e-11,-2.16006e-11,-2.84218e-11,-3.56979e-11,-3.18325e-11,-3.31968e-11,-3.00135e-11,-2.81944e-11,-2.93314e-11,-2.70576e-11,-2.7285e-11,-2.75123e-11,-2.3647e-11,-2.81944e-11,-2.06911e-11,-2.38743e-11,-1.61436e-11,-1.93269e-11,-1.13687e-11,-1.6371e-11,-7.95813e-12,-1.75079e-11,-7.04861e-12,-1.90995e-11,-5.68437e-12,-2.04637e-11,-2.50112e-12,-1.2733e-11,4.77487e-12,-4.32013e-12,-1.73714e-10,-1.4552e-11,-1.99862e-10,2.27375e-13,-2.1305e-10,-1.77353e-11,-4.97951e-11,-9.77712e-12,-1.29604e-11
14,-1.79626e-11,-1.61436e-11,-2.45565e-11,-3.02409e-11,-3.638e-11,-3.22873e-11,-3.43336e-11,-3.13778e-11,-2.86492e-11,-2.95588e-11,-2.70576e-11,-2.63755e-11,-3.00135e-11,-2.13732e-11,-3.43336e-11,-1.75079e-11,-2.79671e-11,-1.31877e-11,-2.31922e-11,-9.095e-12,-1.95542e-11,-5.91174e-12,-1.95542e-11,-7.50339e-12,-2.20554e-11,-7.27601e-12,-2.20554e-11,-5.00225e-12,-1.4552e-11,2.27375e-13,-4.77487e-12,-1.23692e-10,-1.38698e-11,-5.13867e-11,8.18551e-12,-1.20964e-10,6.13912e-12,-5.57068e-11,1.13688e-12,-2.0009e-11
15,-2.13732e-11,-1.61436e-11,-2.70576e-11,-3.00135e-11,-3.93359e-11,-3.36515e-11,-3.75169e-11,-3.06957e-11,-3.0923e-11,-2.86492e-11,-2.75123e-11,-2.66028e-11,-3.20599e-11,-2.11459e-11,-3.68348e-11,-1.68258e-11,-2.88766e-11,-1.29604e-11,-2.02364e-11,-1.13687e-11,-1.36425e-11,-7.95813e-12,-1.52341e-11,-1.25056e-11,-1.70531e-11,-1.29604e-11,-1.88721e-11,-1.0914e-11,-1.38698e-11,-6.36649e-12,-6.59386e-12,-3.50158e-11,-2.95587e-12,-8.86763e-12,-5.22962e-12,6.82124e-12,-9.54975e-12,6.82124e-13,-1.31877e-11,-2.0009e-11
16,-2.41017e-11,-1.70531e-11,-3.04683e-11,-3.13778e-11,-4.32012e-11,-3.34242e-11,-4.07001e-11,-2.93314e-11,-3.41063e-11,-2.77397e-11,-2.63755e-11,-2.66028e-11,-2.79671e-11,-2.52386e-11,-2.79671e-11,-2.25101e-11,-1.77353e-11,-1.77353e-11,-7.27601e-12,-1.70531e-11,-2.95587e-12,-1.43246e-11,-3.41062e-12,-1.70531e-11,-6.36649e-12,-1.77353e-11,-1.31877e-11,-1.4552e-11,-1.18235e-11,-7.73076e-12,-6.59386e-12,-1.36425e-12,-8.18551e-12,-3.86538e-12,-1.72805e-11,-2.16006e-11,-2.04637e-11,-1.59163e-11,-2.31922e-11,-8.41288e-12
17,-2.84218e-11,-1.77353e-11,-3.47884e-11,-3.38789e-11,-4.63845e-11,-3.4561e-11,-4.27465e-11,-3.06957e-11,-3.50158e-11,-2.81944e-11,-2.59207e-11,-2.63755e-11,-2.31922e-11,-3.13778e-11,-2.06911e-11,-2.95588e-11,-8.18551e-12,-2.13732e-11,9.09502e-13,-2.04637e-11,0.0,-1.79626e-11,-2.27375e-13,-2.06911e-11,-5.22962e-12,-2.29649e-11,-1.15961e-11,-1.819e-11,-1.38698e-11,-8.86763e-12,-9.095e-12,-1.15961e-11,-1.25056e-11,-2.50112e-12,-2.31922e-11,1.13688e-12,-2.50112e-11,-2.04638e-12,-2.59207e-11,-6.36649e-12
18,-4.07001e-11,-2.29649e-11,-4.1837e-11,-3.70621e-11,-5.54794e-11,-3.75169e-11,-4.75213e-11,-3.18325e-11,-3.77443e-11,-2.77397e-11,-2.75123e-11,-2.91041e-11,-2.45565e-11,-3.70621e-11,-2.3647e-11,-3.43336e-11,-8.86763e-12,-2.50112e-11,1.59162e-12,-1.97816e-11,2.04638e-12,-1.77353e-11,-6.82124e-13,-1.88721e-11,-4.5475e-12,-2.06911e-11,-9.32238e-12,-1.84174e-11,-1.50068e-11,-1.00045e-11,-1.04592e-11,-5.68437e-12,-1.29604e-11,-4.54751e-13,-2.3647e-11,1.36425e-12,-2.75123e-11,-5.68437e-12,-2.88766e-11,-1.11414e-11
19,-4.75213e-11,-2.68302e-11,-5.50247e-11,-4.11549e-11,-6.63936e-11,-4.13822e-11,-5.82081e-11,-3.61526e-11,-5.00224e-11,-2.81944e-11,-3.84264e-11,-2.52386e-11,-2.84218e-11,-3.38789e-11,-2.59207e-11,-2.52386e-11,-9.095e-12,-1.43246e-11,4.5475e-12,-6.13912e-12,5.22962e-12,-5.457e-12,6.82124e-13,-6.59386e-12,-2.04638e-12,-1.06866e-11,-9.32238e-12,-1.31877e-11,-1.54615e-11,-8.86763e-12,-9.54975e-12,-8.18551e-12,-1.50068e-11,-1.29604e-11,-2.56933e-11,-1.6371e-11,-2.91041e-11,-2.25101e-11,-2.95588e-11,-2.20554e-11
