,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
20,-3.638e-11,-3.00135e-11,-2.88766e-11,1.43701e-10,-1.36425e-12,1.05525e-09,6.66209e-11,1.30945e-09,1.12778e-10,1.46157e-09,1.92132e-10,1.59026e-09,3.15142e-10,1.61595e-09,5.79124e-10,1.29626e-09,5.87082e-10,4.261e-10,9.07225e-11,-3.22873e-11,-1.36425e-12,-2.45565e-11,-1.31877e-11,-1.70531e-11,-1.31877e-11,-1.50068e-11,-8.18551e-12,-8.18551e-12,-4.5475e-12,-5.22962e-12,-2.04638e-12,-4.54751e-13,1.59162e-12,2.7285e-12,4.5475e-12,2.7285e-12,2.7285e-12,2.04638e-12,3.63801e-12,1.13688e-12
21,-3.50158e-11,-3.22873e-11,-3.11504e-11,2.97862e-11,-2.25101e-11,6.44381e-10,1.819e-12,9.29507e-10,2.11459e-11,1.15916e-09,6.34377e-11,1.33674e-09,9.84532e-11,1.51477e-09,1.61891e-10,1.3622e-09,1.65984e-10,5.4138e-10,1.75079e-11,-2.95587e-12,-7.04861e-12,-1.819e-11,-1.31877e-11,-1.68258e-11,-1.22782e-11,-1.43246e-11,-4.77487e-12,-8.18551e-12,-2.04638e-12,-5.68437e-12,-6.82124e-13,-4.54751e-13,1.819e-12,2.50112e-12,2.50112e-12,1.819e-12,1.819e-12,1.819e-12,2.7285e-12,1.36425e-12
22,-3.638e-11,-3.22873e-11,-3.2742e-11,-5.457e-12,-2.61481e-11,2.45793e-10,-2.45565e-11,4.6612e-10,-2.56933e-11,7.01451e-10,-1.40972e-11,8.89262e-10,1.11414e-11,1.21577e-09,4.82034e-11,1.2276e-09,4.72939e-11,5.60252e-10,-2.45565e-11,1.18235e-11,-2.06911e-11,-1.47794e-11,-1.68258e-11,-1.59163e-11,-1.13687e-11,-1.40972e-11,-9.09502e-13,-7.95813e-12,4.54751e-13,-5.68437e-12,9.09502e-13,-1.13688e-12,2.27375e-12,3.63801e-12,1.819e-12,2.95587e-12,4.54751e-13,2.50112e-12,1.13688e-12,2.95587e-12
23,-3.72895e-11,-3.31968e-11,-3.50158e-11,-2.09185e-11,-2.70576e-11,6.93494e-11,-2.13732e-11,1.24602e-10,-2.45565e-11,2.01681e-10,-2.63755e-11,2.80126e-10,-2.38743e-11,5.63663e-10,-1.00045e-11,6.40288e-10,-1.22782e-11,4.01089e-10,-3.88811e-11,9.77712e-12,-2.79671e-11,-1.20509e-11,-1.97816e-11,-1.38698e-11,-1.25056e-11,-1.13687e-11,-2.27375e-13,-6.13912e-12,3.41062e-12,-3.18325e-12,1.13688e-12,-2.27375e-13,2.27375e-12,3.41062e-12,1.819e-12,2.95587e-12,6.82124e-13,2.95587e-12,1.13688e-12,2.27375e-12
24,-3.95632e-11,-3.50158e-11,-3.41063e-11,-2.7285e-11,-2.45565e-11,-9.09502e-13,-2.75123e-11,1.36425e-11,-2.75123e-11,4.72939e-11,-2.45565e-11,7.4579e-11,-2.02364e-11,1.50522e-10,-2.66028e-11,1.53023e-10,-2.95588e-11,1.18463e-10,-3.31968e-11,-8.18551e-12,-3.18325e-11,-1.34151e-11,-2.13732e-11,-1.34151e-11,-1.70531e-11,-7.27601e-12,-1.59162e-12,-3.18325e-12,4.77487e-12,0.0,2.50112e-12,2.27375e-12,1.59162e-12,3.18325e-12,1.36425e-12,2.50112e-12,-1.59162e-12,2.27375e-12,-6.82124e-13,1.13688e-12
25,-3.75169e-11,-3.638e-11,-2.45565e-11,-2.95588e-11,-1.13688e-12,-2.38743e-11,-1.54615e-11,-2.41017e-11,-2.75123e-11,-1.75079e-11,-2.86492e-11,-3.86538e-12,-2.31922e-11,5.11593e-11,-1.86448e-11,5.36604e-11,-1.88721e-11,2.66028e-11,-2.25101e-11,-2.38743e-11,-2.68302e-11,-1.72805e-11,-2.1828e-11,-1.36425e-11,-1.84174e-11,-4.09275e-12,-3.86538e-12,-2.27375e-13,1.13688e-12,1.36425e-12,2.27375e-12,1.819e-12,0.0,2.27375e-12,-4.54751e-13,1.13688e-12,-2.50112e-12,6.82124e-13,-2.7285e-12,4.54751e-13
26,-3.93359e-11,-3.77443e-11,7.95813e-12,-3.13778e-11,8.34466e-11,-2.31922e-11,2.22827e-11,-2.43291e-11,-1.70531e-11,-2.50112e-11,-2.29649e-11,-2.68302e-11,-1.90995e-11,-1.15961e-11,-7.27601e-12,-7.73076e-12,-9.54975e-12,-2.25101e-11,-1.84174e-11,-3.13778e-11,-2.56933e-11,-2.1828e-11,-2.20554e-11,-1.56889e-11,-1.88721e-11,-2.50112e-12,-6.59386e-12,3.18325e-12,-2.50112e-12,2.04638e-12,9.09502e-13,2.04638e-12,-1.36425e-12,2.95587e-12,-2.50112e-12,4.54751e-13,-4.5475e-12,6.82124e-13,-4.09275e-12,-2.27375e-13
27,-3.77443e-11,-3.75169e-11,7.23053e-11,-2.95588e-11,3.0923e-10,-2.50112e-11,1.33014e-10,-2.52386e-11,4.5475e-12,-2.77397e-11,-7.04861e-12,-2.22827e-11,-4.54751e-13,-2.22827e-11,3.29694e-11,-2.61481e-11,3.31968e-11,-2.95588e-11,-3.18325e-12,-3.16052e-11,-1.84174e-11,-2.3647e-11,-2.11459e-11,-1.88721e-11,-1.88721e-11,-7.50339e-12,-7.04861e-12,3.63801e-12,-2.50112e-12,3.63801e-12,-2.27375e-12,2.50112e-12,-1.59162e-12,1.36425e-12,-4.5475e-12,-1.13688e-12,-5.00225e-12,-6.82124e-13,-4.5475e-12,-2.95587e-12
28,-3.47884e-11,-3.11504e-11,2.30558e-10,-9.095e-12,8.46743e-10,-8.64026e-12,5.99133e-10,-1.70531e-11,5.22962e-11,-2.84218e-11,5.66163e-11,-2.29649e-11,8.32192e-11,-1.819e-11,2.3738e-10,-2.0009e-11,2.54433e-10,-1.97816e-11,4.02454e-11,-2.68302e-11,-1.36425e-12,-2.25101e-11,-2.0009e-11,-2.04637e-11,-1.6371e-11,-8.18551e-12,-6.36649e-12,-4.54751e-13,-4.54751e-13,2.27375e-12,0.0,0.0,-2.95587e-12,-1.13688e-12,-4.5475e-12,-3.63801e-12,-5.00225e-12,-3.63801e-12,-5.22962e-12,-3.86538e-12
29,-3.18325e-11,-2.06911e-11,3.62208e-10,4.63845e-11,1.19372e-09,4.3656e-11,1.16939e-09,1.18235e-11,1.98043e-10,-2.13732e-11,2.10322e-10,-1.06866e-11,2.92404e-10,-2.27375e-12,7.04862e-10,3.86538e-12,8.21959e-10,-9.77712e-12,1.67803e-10,-2.13732e-11,9.77712e-12,-2.25101e-11,-1.75079e-11,-2.0009e-11,-1.50068e-11,-1.02319e-11,-6.13912e-12,-2.50112e-12,-2.04638e-12,-1.36425e-12,0.0,1.13688e-12,-3.63801e-12,-2.04638e-12,-5.00225e-12,-5.00225e-12,-4.09275e-12,-5.00225e-12,-4.5475e-12,-5.457e-12
30,-2.88766e-11,4.54751e-13,4.09957e-10,1.80081e-10,1.28626e-09,2.13505e-10,1.40427e-09,9.54974e-11,4.63617e-10,-2.04638e-12,4.57478e-10,2.75123e-11,5.71621e-10,4.91129e-11,1.10959e-09,7.02589e-11,1.31104e-09,2.59207e-11,4.91131e-10,-8.18551e-12,3.91085e-11,-2.06911e-11,-1.40972e-11,-2.0009e-11,-1.34151e-11,-1.04592e-11,-5.00225e-12,-2.50112e-12,-2.27375e-12,-2.04638e-12,-9.09502e-13,4.54751e-13,-3.86538e-12,-2.27375e-12,-3.86538e-12,-5.00225e-12,-3.41062e-12,-4.5475e-12,-3.86538e-12,-5.00225e-12
31,-2.70576e-11,3.29694e-11,4.64526e-10,3.89948e-10,1.36607e-09,7.4397e-10,1.50454e-09,4.34058e-10,6.58023e-10,4.11549e-11,7.84897e-10,1.5507e-10,8.86761e-10,2.20553e-10,1.38994e-09,3.80398e-10,1.52e-09,2.11004e-10,6.17096e-10,1.61436e-11,1.12778e-10,-1.65984e-11,-9.32238e-12,-1.88721e-11,-1.00045e-11,-9.54975e-12,-3.18325e-12,-3.41062e-12,-1.59162e-12,-9.09502e-13,0.0,-2.50112e-12,-3.86538e-12,-3.86538e-12,-2.95587e-12,-4.5475e-12,-2.7285e-12,-4.5475e-12,-2.95587e-12,-3.86538e-12
32,-2.27375e-11,5.59341e-11,5.48429e-10,5.10457e-10,1.43542e-09,1.25488e-09,1.62891e-09,9.17911e-10,1.00818e-09,1.31195e-10,1.18576e-09,3.94722e-10,1.26239e-09,5.36605e-10,1.5798e-09,9.38606e-10,1.63642e-09,7.04862e-10,6.0118e-10,4.52476e-11,1.30513e-10,-1.68258e-11,-6.82124e-13,-1.75079e-11,-5.457e-12,-8.41288e-12,-1.36425e-12,-3.18325e-12,2.27375e-13,-1.36425e-12,1.13688e-12,-2.04638e-12,-2.27375e-12,-4.5475e-12,-2.04638e-12,-4.5475e-12,-2.04638e-12,-4.5475e-12,-2.95587e-12,-3.86538e-12
33,-1.72805e-11,5.57068e-11,5.98678e-10,5.32967e-10,1.47043e-09,1.43815e-09,1.69576e-09,1.16211e-09,1.4311e-09,3.45382e-10,1.40813e-09,6.76668e-10,1.46475e-09,8.49244e-10,1.69985e-09,1.34424e-09,1.7094e-09,1.20691e-09,6.16186e-10,1.81218e-10,1.44611e-10,-1.43246e-11,2.27375e-12,-1.52341e-11,-2.50112e-12,-6.82124e-12,0.0,-2.7285e-12,2.27375e-12,-2.04638e-12,1.36425e-12,-1.819e-12,-1.36425e-12,-3.86538e-12,-2.50112e-12,-3.41062e-12,-2.04638e-12,-3.18325e-12,-2.04638e-12,-2.27375e-12
34,-1.00045e-11,1.04138e-10,6.57796e-10,6.61206e-10,1.50045e-09,1.54092e-09,1.71759e-09,1.22396e-09,1.63869e-09,6.46427e-10,1.4552e-09,1.09709e-09,1.47043e-09,1.22555e-09,1.72805e-09,1.55843e-09,1.70872e-09,1.33719e-09,5.75259e-10,2.36243e-10,1.29604e-10,1.36425e-12,4.09275e-12,-9.54975e-12,-1.59162e-12,-4.5475e-12,1.13688e-12,-6.82124e-13,3.63801e-12,0.0,2.7285e-12,-2.27375e-12,-1.36425e-12,-2.95587e-12,-6.82124e-13,-3.41062e-12,-1.819e-12,-2.7285e-12,-1.819e-12,-2.50112e-12
35,-3.18325e-12,1.4552e-10,6.92356e-10,7.54202e-10,1.51295e-09,1.63323e-09,1.72373e-09,1.43155e-09,1.60549e-09,1.01614e-09,1.34788e-09,1.40154e-09,1.29058e-09,1.4693e-09,1.64437e-09,1.6737e-09,1.69008e-09,1.37516e-09,5.56387e-10,2.34197e-10,1.23237e-10,1.06866e-11,3.18325e-12,-4.32013e-12,-6.82124e-13,-1.819e-12,2.7285e-12,4.54751e-13,3.86538e-12,1.13688e-12,4.77487e-12,-1.13688e-12,-2.27375e-13,-2.50112e-12,-4.54751e-13,-2.50112e-12,-2.04638e-12,-2.50112e-12,-2.27375e-12,-2.04638e-12
36,8.64026e-12,1.72805e-10,7.35103e-10,8.03769e-10,1.52045e-09,1.67575e-09,1.70099e-09,1.65506e-09,1.48612e-09,1.35379e-09,1.11641e-09,1.52136e-09,1.04252e-09,1.61618e-09,1.45474e-09,1.73805e-09,1.66825e-09,1.40631e-09,5.29784e-10,2.4079e-10,1.17326e-10,1.56889e-11,3.63801e-12,-2.27375e-13,0.0,-2.27375e-13,4.32013e-12,1.819e-12,4.77487e-12,1.819e-12,5.68437e-12,9.09502e-13,-4.54751e-13,-2.50112e-12,-1.59162e-12,-2.04638e-12,-2.04638e-12,-2.50112e-12,-2.04638e-12,-2.04638e-12
37,4.43381e-11,1.97134e-10,7.20551e-10,8.42196e-10,1.4286e-09,1.69167e-09,1.57889e-09,1.72691e-09,1.10209e-09,1.54206e-09,6.09592e-10,1.42473e-09,6.13458e-10,1.61504e-09,1.16984e-09,1.73146e-09,1.55547e-09,1.38335e-09,4.71122e-10,2.24646e-10,9.75438e-11,1.56889e-11,6.13912e-12,2.27375e-13,3.41062e-12,9.09502e-13,7.95813e-12,2.04638e-12,8.86763e-12,3.63801e-12,7.73076e-12,6.82124e-13,2.27375e-13,-1.819e-12,-2.7285e-12,-1.819e-12,-2.04638e-12,-1.36425e-12,-1.819e-12,-1.819e-12
38,1.45975e-10,2.15779e-10,5.18416e-10,8.74937e-10,1.11573e-09,1.70008e-09,1.32537e-09,1.72395e-09,7.15094e-10,1.53523e-09,3.34923e-10,1.20622e-09,3.54932e-10,1.38881e-09,1.09254e-09,1.69826e-09,1.49272e-09,1.36493e-09,4.27464e-10,2.13505e-10,8.73119e-11,1.47794e-11,9.77712e-12,4.54751e-13,7.27601e-12,1.819e-12,1.2733e-11,3.41062e-12,1.25056e-11,4.32013e-12,1.15961e-11,1.59162e-12,2.50112e-12,0.0,-1.36425e-12,-1.59162e-12,-1.36425e-12,-1.59162e-12,-1.13688e-12,-1.36425e-12
39,4.52475e-10,2.47612e-10,4.73396e-10,9.22913e-10,7.67844e-10,1.68871e-09,9.7635e-10,1.68121e-09,4.88857e-10,1.35925e-09,2.36243e-10,8.71754e-10,2.16688e-10,1.02251e-09,8.2014e-10,1.63778e-09,1.27057e-09,1.32469e-09,3.74259e-10,1.95088e-10,8.16276e-11,1.47794e-11,1.97816e-11,1.13688e-12,1.43246e-11,3.41062e-12,1.86448e-11,4.77487e-12,1.79626e-11,5.457e-12,1.50068e-11,2.27375e-12,5.91174e-12,-1.13688e-12,4.54751e-13,-2.50112e-12,-9.09502e-13,-2.50112e-12,-4.54751e-13,-2.04638e-12
