,X,Y,Z(intensidade)
347,12,-11,-2.38743e-11
348,11,-11,-2.04637e-11
349,10,-11,-1.02319e-11
350,9,-11,-9.095e-12
351,8,-11,-9.32238e-12
352,7,-11,-8.18551e-12
353,6,-11,-7.04861e-12
354,5,-11,-5.68437e-12
355,4,-11,-4.77487e-12
356,3,-11,-5.00225e-12
357,2,-11,-1.75079e-11
358,1,-11,-5.95723e-11
359,0,-11,-9.00404e-11
360,0,-12,-3.86538e-12
361,1,-12,5.22962e-12
362,2,-12,4.77487e-12
363,3,-12,4.5475e-12
364,4,-12,1.36425e-12
365,5,-12,-3.18325e-12
366,6,-12,-7.04861e-12
367,7,-12,-7.95813e-12
368,8,-12,-7.50339e-12
369,9,-12,-1.00045e-11
370,10,-12,-8.64026e-12
371,11,-12,-1.00045e-11
372,12,-12,-1.13687e-11
373,13,-12,-1.15961e-11
374,14,-12,-2.02364e-11
375,15,-12,-2.43291e-11
376,16,-12,-2.25101e-11
377,17,-12,-2.31922e-11
378,18,-12,-2.56933e-11
379,19,-12,-2.81944e-11
380,20,-12,-2.84218e-11
381,21,-12,-2.68302e-11
382,22,-12,-2.20554e-11
383,23,-12,-1.90995e-11
384,24,-12,-2.06911e-11
385,25,-12,-2.70576e-11
386,26,-12,-2.84218e-11
387,27,-12,-2.38743e-11
388,28,-12,-1.77353e-11
389,29,-12,-9.54975e-12
390,29,-13,-7.50339e-12
391,28,-13,-7.95813e-12
392,27,-13,-8.18551e-12
393,26,-13,-1.15961e-11
394,25,-13,-1.819e-11
395,24,-13,-2.34196e-11
396,23,-13,-2.7285e-11
397,22,-13,-2.38743e-11
398,21,-13,-1.52341e-11
399,20,-13,-1.40972e-11
400,19,-13,-2.13732e-11
401,18,-13,-2.79671e-11
402,17,-13,-2.93314e-11
403,16,-13,-2.93314e-11
404,15,-13,-2.63755e-11
405,14,-13,-2.47838e-11
406,13,-13,-2.45565e-11
407,12,-13,-2.45565e-11
408,11,-13,-2.06911e-11
409,10,-13,-1.56889e-11
410,9,-13,-1.31877e-11
411,8,-13,-1.34151e-11
412,7,-13,-1.06866e-11
413,6,-13,-1.22782e-11
414,5,-13,-1.34151e-11
415,4,-13,-1.34151e-11
416,3,-13,-1.06866e-11
417,2,-13,-8.18551e-12
418,1,-13,-3.18325e-12
419,0,-13,6.82124e-13
420,0,-14,-2.04638e-12
421,1,-14,-2.7285e-12
422,2,-14,-2.50112e-12
423,3,-14,-2.95587e-12
424,4,-14,-3.86538e-12
425,5,-14,-8.18551e-12
426,6,-14,-1.11414e-11
427,7,-14,-1.47794e-11
428,8,-14,-1.819e-11
429,9,-14,-1.75079e-11
430,10,-14,-1.34151e-11
431,11,-14,-1.38698e-11
432,12,-14,-1.31877e-11
433,13,-14,-1.43246e-11
434,14,-14,-1.90995e-11
435,15,-14,-2.38743e-11
436,16,-14,-2.34196e-11
437,17,-14,-2.20554e-11
438,18,-14,-2.50112e-11
439,19,-14,-2.7285e-11
440,20,-14,-2.79671e-11
441,21,-14,-2.52386e-11
442,22,-14,-1.56889e-11
443,23,-14,-1.00045e-11
444,24,-14,-1.31877e-11
445,25,-14,-2.5466e-11
446,26,-14,-2.81944e-11
447,27,-14,-2.34196e-11
448,28,-14,-1.84174e-11
449,29,-14,-9.77712e-12
450,29,-15,-8.64026e-12
451,28,-15,-8.86763e-12
452,27,-15,-7.73076e-12
453,26,-15,-1.20509e-11
454,25,-15,-1.79626e-11
455,24,-15,-2.31922e-11
456,23,-15,-2.70576e-11
457,22,-15,-1.88721e-11
458,21,-15,-8.18551e-12
459,20,-15,-6.59386e-12
460,19,-15,-1.50068e-11
461,18,-15,-2.22827e-11
462,17,-15,-2.43291e-11
463,16,-15,-2.31922e-11
464,15,-15,-2.0009e-11
465,14,-15,-1.70531e-11
466,13,-15,-2.11459e-11
467,12,-15,-2.02364e-11
468,11,-15,-1.50068e-11
469,10,-15,-1.11414e-11
470,9,-15,-1.00045e-11
471,8,-15,-1.13687e-11
472,7,-15,-1.20509e-11
473,6,-15,-1.56889e-11
474,5,-15,-2.13732e-11
475,4,-15,-2.11459e-11
476,3,-15,-1.56889e-11
477,2,-15,-1.00045e-11
478,1,-15,-5.91174e-12
479,0,-15,-4.5475e-12
480,0,-16,-5.91174e-12
481,1,-16,-4.5475e-12
482,2,-16,-5.00225e-12
483,3,-16,-6.82124e-12
484,4,-16,-5.22962e-12
485,5,-16,-9.095e-12
486,6,-16,-1.40972e-11
487,7,-16,-1.95542e-11
488,8,-16,-2.20554e-11
489,9,-16,-1.70531e-11
490,10,-16,-8.86763e-12
491,11,-16,-5.91174e-12
492,12,-16,-3.86538e-12
493,13,-16,-3.18325e-12
494,14,-16,-8.41288e-12
495,15,-16,-1.86448e-11
496,16,-16,-1.4552e-11
497,17,-16,-1.18235e-11
498,18,-16,-1.47794e-11
499,19,-16,-1.77353e-11
500,20,-16,-1.88721e-11
501,21,-16,-1.819e-11
502,22,-16,-1.04592e-11
503,23,-16,-5.00225e-12
504,24,-16,-7.04861e-12
505,25,-16,-2.0009e-11
506,26,-16,-2.81944e-11
507,27,-16,-2.43291e-11
508,28,-16,-1.90995e-11
509,29,-16,-1.20509e-11
510,29,-17,-1.4552e-11
511,28,-17,-1.4552e-11
512,27,-17,-1.6371e-11
513,26,-17,-1.84174e-11
514,25,-17,-2.38743e-11
515,24,-17,-2.81944e-11
516,23,-17,-3.11504e-11
517,22,-17,-1.52341e-11
518,21,-17,-5.22962e-12
519,20,-17,-5.68437e-12
520,19,-17,-1.31877e-11
521,18,-17,-1.70531e-11
522,17,-17,-1.68258e-11
523,16,-17,-1.40972e-11
524,15,-17,-1.13687e-11
525,14,-17,-7.95813e-12
526,13,-17,-1.15961e-11
527,12,-17,-1.38698e-11
528,11,-17,-5.00225e-12
529,10,-17,-2.04638e-12
530,9,-17,-3.41062e-12
531,8,-17,-5.00225e-12
532,7,-17,-5.457e-12
533,6,-17,-1.2733e-11
534,5,-17,-2.20554e-11
535,4,-17,-2.06911e-11
536,3,-17,-1.56889e-11
537,2,-17,-1.13687e-11
538,1,-17,-7.04861e-12
539,0,-17,-6.13912e-12
540,0,-18,-7.95813e-12
541,1,-18,-7.50339e-12
542,2,-18,-7.27601e-12
543,3,-18,-8.18551e-12
544,4,-18,-7.04861e-12
545,5,-18,-1.02319e-11
546,6,-18,-1.50068e-11
547,7,-18,-1.819e-11
548,8,-18,-2.11459e-11
549,9,-18,-1.4552e-11
550,10,-18,-4.09275e-12
551,11,-18,-3.18325e-12
552,12,-18,-2.27375e-12
553,13,-18,-1.819e-12
554,14,-18,-5.68437e-12
555,15,-18,-9.095e-12
556,16,-18,-7.95813e-12
557,17,-18,-5.68437e-12
558,18,-18,-9.54975e-12
559,19,-18,-1.31877e-11
560,20,-18,-1.56889e-11
561,21,-18,-1.68258e-11
562,22,-18,-1.18235e-11
563,23,-18,-6.82124e-12
564,24,-18,-8.86763e-12
565,25,-18,-2.34196e-11
566,26,-18,-3.43336e-11
567,27,-18,-3.06957e-11
568,28,-18,-2.45565e-11
569,29,-18,-1.72805e-11
570,29,-19,-2.16006e-11
571,28,-19,-2.29649e-11
572,27,-19,-2.27375e-11
573,26,-19,-2.56933e-11
574,25,-19,-3.0923e-11
575,24,-19,-3.68348e-11
576,23,-19,-3.66074e-11
577,22,-19,-1.56889e-11
578,21,-19,-8.41288e-12
579,20,-19,-1.04592e-11
580,19,-19,-1.54615e-11
581,18,-19,-1.56889e-11
582,17,-19,-1.31877e-11
583,16,-19,-9.54975e-12
584,15,-19,-6.82124e-12
585,14,-19,-4.5475e-12
586,13,-19,-5.00225e-12
587,12,-19,-4.32013e-12
588,11,-19,-1.819e-12
589,10,-19,0.0
590,9,-19,-2.27375e-13
591,8,-19,-4.54751e-13
592,7,-19,-1.36425e-12
593,6,-19,-1.00045e-11
594,5,-19,-1.95542e-11
595,4,-19,-1.86448e-11
596,3,-19,-1.38698e-11
597,2,-19,-8.86763e-12
598,1,-19,-6.13912e-12
599,0,-19,-8.18551e-12
600,0,-20,-7.27601e-12
601,1,-20,-7.50339e-12
602,2,-20,-8.41288e-12
603,3,-20,-7.95813e-12
604,4,-20,-5.68437e-12
605,5,-20,-6.36649e-12
606,6,-20,-1.0914e-11
607,7,-20,-1.61436e-11
608,8,-20,-1.95542e-11
609,9,-20,-1.36425e-11
610,10,-20,-6.82124e-13
611,11,-20,4.54751e-13
612,12,-20,6.82124e-13
613,13,-20,1.819e-12
614,14,-20,4.54751e-13
615,15,-20,-2.50112e-12
616,16,-20,-3.86538e-12
617,17,-20,-3.18325e-12
618,18,-20,-5.457e-12
619,19,-20,-9.54975e-12
620,20,-20,-1.31877e-11
621,21,-20,-1.6371e-11
622,22,-20,-1.59163e-11
623,23,-20,-1.20509e-11
624,24,-20,-9.54975e-12
625,25,-20,-2.11459e-11
626,26,-20,-3.88811e-11
627,27,-20,-3.70621e-11
628,28,-20,-3.29694e-11
629,29,-20,-2.63755e-11
630,29,-21,-2.70576e-11
631,28,-21,-2.81944e-11
632,27,-21,-2.77397e-11
633,26,-21,-2.97862e-11
634,25,-21,-3.47884e-11
635,24,-21,-4.16096e-11
636,23,-21,-4.07001e-11
637,22,-21,-1.75079e-11
638,21,-21,-8.86763e-12
639,20,-21,-1.20509e-11
640,19,-21,-1.79626e-11
641,18,-21,-1.61436e-11
642,17,-21,-1.18235e-11
643,16,-21,-8.86763e-12
644,15,-21,-5.68437e-12
645,14,-21,-2.04638e-12
646,13,-21,-4.5475e-12
647,12,-21,-3.63801e-12
648,11,-21,3.18325e-12
649,10,-21,5.91174e-12
650,9,-21,3.41062e-12
651,8,-21,4.54751e-13
652,7,-21,0.0
653,6,-21,-9.77712e-12
654,5,-21,-1.93269e-11
655,4,-21,-1.79626e-11
656,3,-21,-1.36425e-11
657,2,-21,-9.095e-12
658,1,-21,-6.36649e-12
659,0,-21,-9.54975e-12
660,0,-22,-1.0914e-11
661,1,-22,-1.15961e-11
662,2,-22,-1.13687e-11
663,3,-22,-1.02319e-11
664,4,-22,-9.095e-12
665,5,-22,-9.54975e-12
666,6,-22,-1.38698e-11
667,7,-22,-1.84174e-11
668,8,-22,-2.09185e-11
669,9,-22,-1.56889e-11
670,10,-22,-2.95587e-12
671,11,-22,3.41062e-12
672,12,-22,6.13912e-12
673,13,-22,8.41288e-12
674,14,-22,0.0
675,15,-22,-8.86763e-12
676,16,-22,-3.86538e-12
677,17,-22,-3.18325e-12
678,18,-22,-8.41288e-12
679,19,-22,-1.13687e-11
680,20,-22,-1.47794e-11
681,21,-22,-1.88721e-11
682,22,-22,-1.79626e-11
683,23,-22,-1.31877e-11
684,24,-22,-1.25056e-11
685,25,-22,-2.7285e-11
686,26,-22,-4.32012e-11
687,27,-22,-4.0018e-11
688,28,-22,-3.47884e-11
689,29,-22,-2.81944e-11
690,29,-23,-3.04683e-11
691,28,-23,-3.06957e-11
692,27,-23,-3.13778e-11
693,26,-23,-3.38789e-11
694,25,-23,-3.75169e-11
695,24,-23,-4.38833e-11
696,23,-23,-3.97906e-11
697,22,-23,-1.95542e-11
698,21,-23,-1.18235e-11
699,20,-23,-1.65984e-11
700,19,-23,-2.13732e-11
701,18,-23,-1.95542e-11
702,17,-23,-1.56889e-11
703,16,-23,-1.20509e-11
704,15,-23,-9.32238e-12
705,14,-23,-5.457e-12
706,13,-23,-7.95813e-12
707,12,-23,-1.22782e-11
708,11,-23,0.0
709,10,-23,5.22962e-12
710,9,-23,2.95587e-12
711,8,-23,1.819e-12
712,7,-23,-2.04638e-12
713,6,-23,-1.4552e-11
714,5,-23,-2.31922e-11
715,4,-23,-2.13732e-11
716,3,-23,-1.56889e-11
717,2,-23,-1.13687e-11
718,1,-23,-1.06866e-11
719,0,-23,-1.36425e-11
720,0,-24,-1.50068e-11
721,1,-24,-1.52341e-11
722,2,-24,-1.56889e-11
723,3,-24,-1.56889e-11
724,4,-24,-1.25056e-11
725,5,-24,-1.0914e-11
726,6,-24,-1.40972e-11
727,7,-24,-1.88721e-11
728,8,-24,-2.3647e-11
729,9,-24,-2.22827e-11
730,10,-24,-7.73076e-12
731,11,-24,0.0
732,12,-24,-1.13688e-12
733,13,-24,1.13688e-12
734,14,-24,-2.04638e-12
735,15,-24,-1.31877e-11
736,16,-24,-1.04592e-11
737,17,-24,-6.36649e-12
738,18,-24,-1.0914e-11
739,19,-24,-1.50068e-11
740,20,-24,-1.88721e-11
741,21,-24,-2.20554e-11
742,22,-24,-2.3647e-11
743,23,-24,-1.95542e-11
744,24,-24,-1.40972e-11
745,25,-24,-2.13732e-11
746,26,-24,-4.0018e-11
747,27,-24,-4.47928e-11
748,28,-24,-3.79716e-11
749,29,-24,-3.31968e-11
750,29,-25,-3.20599e-11
751,28,-25,-3.34242e-11
752,27,-25,-3.29694e-11
753,26,-25,-3.56979e-11
754,25,-25,-3.97906e-11
755,24,-25,-4.79761e-11
756,23,-25,-4.02454e-11
757,22,-25,-2.1828e-11
758,21,-25,-2.20554e-11
759,20,-25,-2.77397e-11
760,19,-25,-3.2742e-11
761,18,-25,-3.04683e-11
762,17,-25,-2.56933e-11
763,16,-25,-2.25101e-11
764,15,-25,-1.93269e-11
765,14,-25,-1.68258e-11
766,13,-25,-1.65984e-11
767,12,-25,-1.68258e-11
768,11,-25,-1.2733e-11
769,10,-25,-9.32238e-12
