,X,Y,Z(intensidade)
382,17,-7,-1.25056e-11
383,16,-7,-8.18551e-12
384,15,-7,-2.95587e-12
385,14,-7,-1.38698e-11
386,13,-7,-1.4552e-11
387,12,-7,-2.06911e-11
388,11,-7,-8.82214e-11
389,10,-7,-1.73032e-10
390,9,-7,-2.13277e-10
391,8,-7,-1.92814e-10
392,7,-7,-1.62346e-10
393,6,-7,-1.32105e-10
394,5,-7,-5.47973e-11
395,4,-7,-5.75258e-11
396,3,-7,-8.0036e-11
397,2,-7,-5.18414e-11
398,1,-7,-6.70757e-11
399,0,-7,-1.22328e-10
400,0,-8,-6.57114e-11
401,1,-8,-1.29604e-11
402,2,-8,-1.11414e-11
403,3,-8,-2.34196e-11
404,4,-8,-2.13732e-11
405,5,-8,-2.31922e-11
406,6,-8,-3.50158e-11
407,7,-8,-1.47794e-11
408,8,-8,-3.54705e-11
409,9,-8,-9.91354e-11
410,10,-8,-1.41882e-10
411,11,-8,-1.83037e-10
412,12,-8,-1.98725e-10
413,13,-8,-1.73714e-10
414,14,-8,-1.23692e-10
415,15,-8,-3.50158e-11
416,16,-8,-1.36425e-12
417,17,-8,-1.15961e-11
418,18,-8,-5.68437e-12
419,19,-8,-8.18551e-12
420,20,-8,-1.15961e-11
421,21,-8,-1.20509e-11
422,22,-8,-1.20509e-11
423,23,-8,-2.0009e-11
424,24,-8,-3.06957e-11
425,25,-8,-2.61481e-11
426,26,-8,-2.47838e-11
427,27,-8,-2.56933e-11
428,28,-8,-2.59207e-11
429,29,-8,-2.70576e-11
430,30,-8,-2.63755e-11
431,31,-8,-3.00135e-11
432,32,-8,-3.0923e-11
433,33,-8,-3.04683e-11
434,34,-8,-3.11504e-11
435,35,-8,-3.00135e-11
436,36,-8,-2.66028e-11
437,37,-8,-1.95542e-11
438,38,-8,-1.13687e-11
439,39,-8,-3.86538e-12
440,40,-8,1.59163e-11
441,41,-8,5.54794e-11
442,42,-8,1.65302e-10
443,43,-8,4.57478e-10
444,44,-8,1.00864e-09
445,45,-8,1.58116e-09
